3.894799045858068909e-01,-1.189705315555998275e-02,-1.095442999858001372e-02,-1.083474834829266376e-02
-2.592630671256218600e-02,3.295473615643476073e-01,-1.477854653962650672e-02,-2.770808071930654440e-02
3.760446277437836660e-01,-1.780939809511661309e-02,-2.096874752823431678e-02,-2.395460655630267388e-02
4.244528893199785435e-01,-2.697413697374710564e-03,-1.975251156391797519e-02,-1.097521518803089118e-02
4.987775984201041068e-01,-9.643090933682452529e-03,2.000000000000000042e-03,6.000406144910923334e-03
4.131814962279353742e-01,-2.193786968935036025e-02,-2.771418341704926652e-02,-1.067286308752139930e-02
3.893947938314805679e-01,-2.198408014055189610e-02,-1.297708674455997323e-02,-2.586243719102500685e-02
-1.088753466543066969e-02,3.618943405652585987e-01,-2.373615139972559338e-02,-2.798339511816213057e-02
-1.102267273704803097e-02,3.627194345274674658e-01,-2.968775015514776155e-02,-9.003999360974530158e-03
-2.367539556066629650e-02,4.706280903317813236e-01,-1.099639704710040841e-02,-1.499999999999999944e-02
4.501670457228161282e-01,-1.809870203788114737e-03,0.000000000000000000e+00,-1.099960183968000035e-02
-5.110409013826616720e-03,3.834532249232287526e-01,0.000000000000000000e+00,-1.473167995427222647e-02
-2.590416694658916053e-02,4.059804055359420016e-01,-2.398837543446872764e-02,-1.893668235682601647e-02
4.207486218456303328e-01,-8.890340360533866698e-03,-5.772366577651841246e-02,-2.586912335774484845e-02
4.198297744073585802e-01,-1.499679263083165785e-02,-2.197343862306865014e-02,-1.599591528223811773e-02
4.479343949297648897e-01,5.019695312274016774e-03,0.000000000000000000e+00,3.999598400000000178e-03
-1.873999865003560944e-02,3.943024413141617557e-01,-2.294100021233656111e-02,-3.761757532468472387e-02
0.000000000000000000e+00,3.154307152480962384e-01,-2.795132084519776766e-02,-2.794995954523871173e-02
-1.099960055993600208e-02,3.716879020223818886e-01,-1.299240608203428016e-02,-1.089454736860389489e-02
4.493401775989910862e-01,-8.961036417737253124e-03,-1.499999999999999944e-02,-1.059936724558554685e-02
-2.956567267014683590e-03,4.141879731304771717e-01,-1.296018084853049063e-02,-1.098020039885532970e-02
-8.985399674131960140e-03,4.599465578811702815e-01,1.053472030642075858e-03,-1.898655507055116431e-02
4.497844086869556279e-01,-1.246042954514497633e-02,-3.493314703015982375e-02,-1.399662070768172700e-02
-6.943391774376295872e-03,4.295713601221190503e-01,-7.879156456099404779e-03,3.828536521679332116e-05
4.241479492535668028e-01,-6.821721713742908734e-03,-7.986833674544661921e-03,0.000000000000000000e+00
-2.674460206011104735e-02,4.184610913136641575e-01,-1.598720547165327285e-02,-1.595676527635338585e-02
3.987200831535867018e-01,3.187813463952350775e-03,-4.280999363591029422e-02,-1.299160561835564429e-02
2.140448453309028425e-03,3.924361548977852721e-01,-1.300040000000000050e-02,-2.399327676124528991e-02
4.315802964059874403e-01,5.077845432523800731e-03,-9.916088827587980770e-04,0.000000000000000000e+00
-6.995208033343759332e-03,4.310738809551035722e-01,-1.294271514348533346e-02,-2.798253049463452630e-02
-2.383097004082399689e-02,4.251072852857160633e-01,-1.398733159318810843e-02,-1.298339743821025176e-02
-1.096561916089548727e-02,4.013958206296128206e-01,-1.797889120889405515e-02,-1.297620480367744043e-02
4.243094538978791075e-01,-1.199660239968000121e-02,-3.754380736247824729e-02,-2.959848864740207211e-02
4.300776597829895076e-01,-2.382049491106573089e-02,-2.965626666331084432e-02,4.143569421500504363e-03
-4.084227710107329878e-02,4.099143752564142762e-01,-1.499840000000000027e-02,-2.359303616116097818e-02
4.606775383921428713e-01,-1.099001128194183885e-02,-1.296663506583068184e-02,-1.758385257984114436e-02
-1.910447507772563159e-03,3.995670560720024911e-01,-1.291122617254630844e-02,-1.099240854879141201e-02
-1.491118725743885085e-02,3.921357048653910660e-01,-1.961432696901456441e-02,-2.397081762970780516e-02
4.060322513292606295e-01,-5.149834936822023437e-03,-2.996263942744569614e-02,-2.989735419303910305e-02
-9.954653636234517267e-03,3.919712008441646467e-01,2.035925611245702118e-03,2.000803818668200722e-03
2.000000000000000042e-03,3.849108771239169169e-01,2.007999347593790885e-03,4.087621790612383336e-03
4.321711996739087125e-01,-1.079686895675906026e-02,-1.678345024404519215e-02,-1.299400112604323990e-02
