4.457331485101272417e-01,-2.691035552859449842e-02,-5.349672186470858654e-02,-1.993153089472815553e-02
4.873497492390918007e-01,7.329012019781162152e-03,-1.468998429041116355e-02,2.000000000000000042e-03
4.363379084903509231e-01,-2.376256035658141919e-02,-3.006835234137691243e-03,-6.984049751014357460e-03
1.011279469531764508e-03,-1.382935494034417262e-02,-7.010805780099828646e-03,3.330745008397756890e-01
4.606618046932133281e-01,-1.697858492042984488e-02,-9.970694499310369524e-03,-1.294411712805885496e-02
4.237447658348515549e-03,-4.923392829516154076e-03,-7.876171677225204254e-03,3.402337767072060593e-01
5.158544098652306786e-01,-3.379989912439719524e-02,-3.580506727015460300e-02,-2.999538416383872030e-02
5.065282714684052889e-01,-1.299879904025600004e-02,-8.994424928355053417e-03,-1.499519457885845584e-02
4.813821843131024236e-01,1.997741589228474533e-03,0.000000000000000000e+00,4.021142798427534276e-03
4.332061572804095095e-01,2.014363135814279879e-03,4.005994539469706454e-03,-6.990451096424864577e-03
4.294962397763517625e-01,-2.393089299423552946e-02,-3.085851859754217691e-02,-2.384724299576834045e-02
5.807050437623088035e-01,-8.975029963786530438e-03,-1.032782839961910240e-03,1.295515645395863176e-03
4.826599937860597822e-01,-4.709248070685742929e-03,-8.969418299366741301e-03,-1.559008138546459470e-02
5.248251134013406372e-01,4.005993605436812890e-03,-2.793063852066196215e-02,6.382475534434920231e-03
4.815790698317120033e-01,1.359807842719568376e-03,-1.071952431950869665e-02,-3.973377242540942350e-03
-3.602688983036103632e-03,-1.267717460135804608e-02,-4.278163065290709055e-02,4.164023790102460709e-01
4.740925877523526899e-01,-3.649797479530793309e-02,-5.388349618637672256e-02,-1.876987407640541214e-02
4.162689936815838765e-01,-2.197521720479959223e-02,-4.065661023745804903e-02,-1.577643611825033099e-02
5.156082094401813753e-01,-1.155383364139580225e-02,-1.097780759897484804e-02,2.000000000000000042e-03
4.499552596748579436e-01,-1.191500328161453591e-02,-1.099800247859220557e-02,-2.594329954948458236e-02
5.116128899241054739e-01,0.000000000000000000e+00,-4.735439783340553155e-03,1.085384002734966769e-04
4.208437770017864898e-01,2.000000000000000042e-03,-9.002396165260374145e-03,-2.992267439194574215e-03
-1.178241864802280318e-02,-6.968996669752555370e-03,-4.293523183126264631e-02,3.543991495653975310e-01
-1.099960055993600208e-02,-1.298339872000000075e-02,-3.174845622466414274e-02,4.289543439785548085e-01
-5.647725327826743323e-03,-4.000793671447618743e-03,-4.818851593336290554e-03,4.743807565576180774e-01
4.927643239181460633e-01,-2.214073739903485438e-02,-2.794863644053125623e-02,-8.761844472399284156e-03
4.938299241956877195e-01,-8.667672280754868536e-03,-1.298339968191999927e-02,-2.198400466989089072e-02
4.887436970340333642e-01,-5.777598863622323069e-03,-5.760575532990667644e-03,-1.997260247893443974e-02
4.386064184571170088e-01,-1.174053321725964175e-02,-2.997380561321177569e-02,-7.672984569620474801e-03
4.991158000965326691e-01,-2.288343329299181300e-02,-5.392093438870408650e-02,-2.292185472372899879e-02
-7.760478268595956582e-03,-2.597080855729201609e-02,-1.499999999999999944e-02,2.960933119739649899e-01
2.427258537596898580e-01,-9.385795227143238842e-03,-1.097498005352088093e-02,-2.158560103606682948e-02
-1.298019808562913407e-02,-1.098342601927336515e-02,-1.986494560942256293e-02,4.993245692805175495e-01
4.747899414476228208e-01,-1.389458831764229726e-02,-1.800457437659900434e-02,-3.945258769937507945e-03
-9.980155842811540279e-03,-1.265158530760783842e-02,6.228871892794636371e-03,4.542570500354888297e-01
3.211147650828242717e-01,-1.365324754041168098e-02,-2.992558998383685123e-02,-4.848721335331110383e-03
6.426143289678951445e-03,-2.450729320121121727e-02,-5.952804822677444652e-02,4.473058438265969938e-01
-9.016771297668963944e-03,-6.885858744057759759e-03,-1.998061170109598911e-02,4.253573623907225265e-01
3.882503795298823945e-01,-1.155191613958425623e-02,-4.176781436877961134e-02,-2.294169467972010171e-02
4.789632647596264170e-01,-1.288810574499411367e-02,-7.981052985553072077e-03,-7.285408312390842522e-03
4.837129647376335329e-01,-1.499999999999999944e-02,-3.766492158459125439e-02,-1.095146756448516293e-02
4.798334154328266488e-01,-3.159897595916187629e-02,-2.756585941245822541e-02,-1.198179647642684011e-02
4.755181108133542112e-01,-4.080056157931004346e-02,-1.472671476132951865e-02,-2.997858149127870242e-02
4.601564048278914965e-01,-1.554516164071764392e-02,-3.281594668970142653e-02,-8.628754422064160295e-03
4.717805839272320445e-01,-2.688988580571043119e-02,-2.096781052215444113e-02,-1.607782592102923944e-02
5.131277107473853905e-01,-1.295579868764621355e-02,-2.295598488065656029e-02,-1.499600112000000138e-02
-1.499439984147174325e-02,-2.695413340292943799e-03,-2.578275088078820637e-02,3.821919155413898150e-01
2.922532069143715661e-01,-1.290955453952510011e-02,-1.499359809049728536e-02,-1.499359809049728536e-02
-2.376831324002036047e-02,-2.268280477707921780e-02,-3.694387573646047002e-02,2.327652895721439297e-01
4.579128420232278507e-01,-1.602802739558140815e-02,-2.380787237472400258e-02,-2.585957647169730839e-02
